long_o;lat_o;long_d;lat_d;flux;couleur
18.54622071031307; -72.37972595733777;16.243390260774103; -61.53762914444077;5;#440154FF
16.243390260774103; -61.53762914444077;45.77135564517418; 4.869256807986864;5;#440154FF
45.77135564517418; 4.869256807986864;49.26397681776914; -123.24307296487152;5;#440154FF
49.26397681776914; -123.24307296487152;45.77135564517418; 4.869256807986864;5;#440154FF
45.77135564517418; 4.869256807986864;49.11886556518083; 6.177350525971387;5;#440154FF
